lamp_id,lat,lon
6096,50.054481162917476,19.92297339253128
6097,50.054773925176036,19.922705171629772
6098,50.055032243332555,19.922453043982394
6099,50.054461788881476,19.92406463250518
6100,50.05465466782455,19.924686904996634
6101,50.05492827044178,19.919938682578493
6102,50.05589329381075,19.91903590969741
6103,50.05544899369349,19.919448969885703
6104,50.0552182315442,19.91967427544296
6105,50.055700419846545,19.919202206656333
6106,50.05609649947,19.918848155066367
6107,50.05688864890823,19.91823661141098
6108,50.05660967603273,19.9184029083699
6109,50.056337589813914,19.91862821392714
6110,50.05489791806471,19.92066669277847
6111,50.05458793524225,19.920484302565445
6112,50.0544122774206,19.92016780190169
6113,50.05585196374083,19.92419647984207
6114,50.055645312857266,19.92444860748946
6115,50.05549032411047,19.924625633284453
6116,50.07174354842295,19.905564724467695
6117,50.06186167092948,19.92615449242293
6118,50.06195809562467,19.9267767649144
6119,50.06199253296884,19.9272810202092
6120,50.0611877688209,19.925836860202256
6121,50.06110339586837,19.92542111780494
6122,50.06100008184685,19.92499196436256
6123,50.06036706336943,19.926937697455283
6124,50.0606597897151,19.926508544012904
6125,50.06099728375567,19.925993559882045
6126,50.061506964132874,19.925811169669025
6127,50.06195120815286,19.925591228529807
6128,50.06229558053152,19.92541956715285
6129,50.06078721121349,19.930011508986354
6130,50.06041872108965,19.930140255019065
6131,50.06101385706255,19.92918962147087
6132,50.06103107607664,19.929921864531927
6133,50.061065514086316,19.930498539470136
6134,50.061099952071224,19.931136905215677
6135,50.06114472141466,19.93169480469078
6136,50.061252124621156,19.930478213354938
6137,50.06151385166847,19.930478213354945
6138,50.061882333380474,19.93054258637131
6139,50.06192021451749,19.930918095633384
6140,50.06192365825578,19.931309698149555
6141,50.06258937126291,19.930536090396348
6142,50.06260658971147,19.931112765334547
6143,50.06262897368543,19.93174040224403
6144,50.06345954087204,19.93049430660903
6145,50.06348708988707,19.932677624747157
6146,50.06349053351283,19.93157791905104
6147,50.06347675900828,19.930816171690818
6148,50.06348988783302,19.931185184977956
6149,50.06349849689646,19.931895970366885
6150,50.063524324077534,19.932298301719136
6151,50.06229375105979,19.930374592076976
6152,50.06258732657174,19.93031290126964
6153,50.06291544458328,19.930344102904204
6154,50.06329080280975,19.930381653830413
6155,50.06233001763344,19.92823052220047
6156,50.06239889176304,19.928852794691917
6157,50.06248842798372,19.929469702765346
6158,50.062560745578466,19.92995786480606
6159,50.06391000832724,19.927550791762766
6160,50.06389623394315,19.927153824828558
6161,50.06388590315248,19.92670589592308
6162,50.06388418135385,19.926405488513396
6163,50.063872128761474,19.926080941222608
6164,50.06386696336385,19.92571616079658
6165,50.0638583543665,19.925359426997595
6166,50.065655879487345,19.93529701139778
6167,50.06577812252337,19.935111938975755
6168,50.06575401828741,19.93464791681618
6169,50.065690959827094,19.93438350968063
6170,50.064819108931914,19.931960343383253
6171,50.06522953293937,19.933004854246967
6172,50.06536727277361,19.93336427025497
6173,50.064929947434216,19.93227529339492
6174,50.06507457515307,19.932634709402922
6175,50.06548779480406,19.933702228590857
6176,50.06560487305801,19.93407773785293
6177,50.06355359486596,19.932791828177876
6178,50.06357081296843,19.932864247821268
6179,50.06407594629975,19.932243106886748
6180,50.06411038212359,19.932339666411284
6181,50.06438931138523,19.931937335059047
6182,50.0644271905426,19.932044623419642
6183,50.06382800763864,19.93248450569808
6184,50.06385900004137,19.932607887312766
6185,50.06474851650954,19.931692122481763
6187,50.06459700071561,19.93185841944068
6188,50.06456600878972,19.93178063537925
6189,50.06484375168904,19.93153196526692
6190,50.065012484288516,19.93133750511333
6191,50.06516410637956,19.931164858862765
6192,50.0667836027178,19.929168163798757
6193,50.06663919536453,19.92936467751861
6194,50.06538728806036,19.9308874597773
6195,50.066431299663265,19.929603813216087
6196,50.06560142958403,19.930617688223727
6197,50.06625912862807,19.929818389937278
6198,50.065766716056075,19.9303977470845
6199,50.065942332308545,19.930177805945288
6200,50.066145495406296,19.92995250038802
6201,50.06694092230525,19.928976176306605
6202,50.06713719444604,19.928772328421466
6203,50.06734035248267,19.92854702286422
6204,50.067526292982286,19.928310988470916
6205,50.068876061665954,19.926685569807884
6206,50.068938039928014,19.926739213988192
6207,50.0687211156604,19.926926968619224
6208,50.068500747145784,19.92716300301254
6209,50.068266604489544,19.927447317168113
6210,50.06808066685999,19.92764043621719
6211,50.06793949151171,19.92781746201216
6212,50.06769845946881,19.92806958965957
6213,50.05558676161173,19.927975712344047
6214,50.05525956215994,19.927916703745723
6215,50.054935804716806,19.90840631537139
6216,50.0550425760299,19.90802007727325
6217,50.055156235553724,19.90762847475707
6218,50.064757771009845,19.93186491541564
6219,50.071906016273644,19.907113490626212
6220,50.07169599150425,19.906990109011527
6221,50.07145842139411,19.90687209181488
6222,50.07520087461872,19.927616296336044
6223,50.060167200111884,19.91954993449326
6224,50.055152671767765,19.9273015185463
6225,50.05532488266735,19.92762874804612
6226,50.072060832469575,19.888822548018656
6227,50.07333128645972,19.920606724845122
6228,50.07479106195263,19.914550296889495
6229,50.05455681728643,19.919743053542334
6230,50.07965895428548,19.89451419554825
6231,50.06216800000001,19.907366999999997
6232,50.060198,19.9195927
6233,50.067742,19.914749
6234,50.06933099999999,19.907986
6235,50.062689,19.916584
6236,50.055968,19.922162
6237,50.06584999999998,19.914187999999996
6238,50.057863319184165,19.91594332270323
6239,50.05251788750281,19.913545427843925
6240,50.053471980500206,19.921420393511646
6241,50.05659589955243,19.90335839800536
6242,50.05200466717772,19.908840833231807
6243,50.06324603546912,19.90254837088287
6244,50.05473259414194,19.91661923937499
6245,50.05438816747331,19.918469963595278
6246,50.075573769807946,19.90690448787064
6247,50.07594106765846,19.900166569277644
6248,50.073042199897635,19.902028022333976
6249,50.07236737893083,19.901271639391773
6250,50.078240757316074,19.899120507761836
6251,50.08056787587509,19.90339058451355
6252,50.08125635083649,19.893809733912356
6253,50.081135868432014,19.897323427721858
6254,50.071028037762474,19.895456610247482
6255,50.08160058460936,19.889523563906554
6256,50.07563810630723,19.88891202025115
6257,50.07852648949458,19.899302897974852
6258,50.072990555771455,19.893487868830558
6259,50.074054413542065,19.894684134051197
6260,50.076488458882146,19.89698010496794
6262,50.07335206348662,19.92629664950073
6263,50.07876746711654,19.928265390917655
6264,50.06988147691684,19.919950542971485
6265,50.07757418571946,19.922417756170027
6266,50.07936646338675,19.92144185118376
6267,50.06924922124148,19.923372622579333
6268,50.07741797683258,19.932471094653003
6269,50.07559679324738,19.931258736178275
6270,50.074949550662524,19.931875644251708
6271,50.07440214186988,19.93402141146362
6272,50.07667092123465,19.936741171404726
6273,50.07125872386934,19.91360980086029
6274,50.072253760180935,19.91779404692352
6275,50.071310369860626,19.906818447634585
6276,50.07290448210424,19.90596014074981
6277,50.0684112221475,19.91394775919615
6278,50.075569251187694,19.914612947031852
6279,50.075899754859634,19.916984019801024
6280,50.072995289818685,19.921065922826536
6281,50.07774631613489,19.91966044530273
6282,50.07572073232012,19.92814200930297
6283,50.07473609640493,19.92688137106597
6284,50.07860911052998,19.936843095347278
6285,50.07351043743666,19.91118508391082
6286,50.07108312708288,19.929416058585048
6287,50.0615655081538,19.927460728213187
6288,50.05998823838833,19.929568944498907
6289,50.06485074635578,19.927943525835865
6290,50.06472333565082,19.931897101923823
6291,50.06873488865892,19.927734313532717
6292,50.06763647960485,19.928458509966724
6293,50.07215735618205,19.93243354372679
6294,50.06729903227374,19.934531031176444
6295,50.062168163039544,19.923539338633407
6296,50.066073183215906,19.92424744181335
6297,50.06610073072988,19.924333272501826
6298,50.05552132189989,19.92732125334442
6299,50.06934089667909,19.923973856493824
6300,50.08069868687863,19.892270145937793
6301,50.081387159961366,19.888981757685542
6302,50.0822856024635,19.88091367296875
6303,50.08098440440817,19.890816388651732
6304,50.082079065447815,19.880656180903312
6305,50.08227,19.88085
6306,50.0824,19.880839999999996
6307,50.06929367313912,19.923622542616002
6308,50.0690741725403,19.923561939655507
6309,50.068860819703396,19.92350497131579
6310,50.06324,19.90257
6311,50.063500000000005,19.90182
6312,50.06383,19.900880000000004
6313,50.063959999999994,19.900119999999998
6314,50.064299999999996,19.899239999999995
6315,50.064629999999994,19.89826
6316,50.06486999999999,19.897569999999998
6317,50.06505,19.896819999999998
6318,50.06521999999999,19.89624
6319,50.06544999999999,19.895599999999998
6320,50.082539999999995,19.88082
6321,50.08119,19.890779999999996
6322,50.08121,19.89068
6323,50.08123,19.890779999999996
6324,50.08125,19.890709999999995
6325,50.071384506592196,19.909442533966406
6326,50.05673,19.90655
6327,50.08167,19.890199999999997
6328,50.08179,19.889839999999996
6329,50.08197,19.889299999999995
6330,50.08218999999999,19.88872
6331,50.08241999999999,19.888199999999998
6332,50.082429999999995,19.88813
6333,50.081860000000006,19.88805
6334,50.08222,19.888119999999997
6335,50.08171999999998,19.8903
6336,50.082649999999994,19.88739
6337,50.08228999999999,19.886059999999997
6338,50.082359999999994,19.88652
6339,50.082390000000004,19.886899999999997
6340,50.082439999999984,19.8873
6341,50.08247999999999,19.88777
6342,50.08256,19.88825
6343,50.08256,19.888669999999998
6344,50.082539999999995,19.88911
6345,50.0825,19.88951
6346,50.082469999999994,19.889849999999996
6347,50.08131487075228,19.887871323153366
6348,50.08116684965062,19.887823043391112
6349,50.08107046357134,19.88779622130096
6350,50.08163156552769,19.882528362795703
6351,50.081493872404145,19.88246398977936
6352,50.081390602301944,19.8823835235089
6353,50.0813561788851,19.88243180327117
6354,50.07334299205909,19.887817558130312
6355,50.07383240568591,19.887894252527705
6356,50.0821118234093,19.8809642694859
6357,50.0821040025643,19.881309589099104
6358,50.081928363041385,19.8832478373549
6359,50.08192230541181,19.883618265899198
6360,50.08191815824819,19.883963079167703
6361,50.081915574075886,19.884451918974502
6362,50.081913182034896,19.884792499446792
6363,50.08208044415121,19.882775224463803
6364,50.082070347093,19.883501365229503
6365,50.082065415528696,19.8838580749797
6366,50.082060934322094,19.884299172105198
6367,50.08205825844959,19.884675671233502
6368,50.082246232543284,19.8811590009379
6369,50.082238676007,19.881522480514295
6370,50.08222937268619,19.881882088103694
6371,50.0822237621716,19.882251810112905
6372,50.0822181464447,19.882621112952297
6373,50.082212973456,19.882980484429392
6374,50.082205208549304,19.8837248778823
6375,50.08219929998769,19.884129679112604
6376,50.08219555166859,19.884572297478602
6377,50.08219280099679,19.884884941843495
6378,50.081908856962905,19.885147237564897
6379,50.08190494262768,19.8855261395827
6380,50.08189769710609,19.885885975575594
6381,50.0818858875372,19.886229428940197
6382,50.08184315782079,19.8865646556186
6383,50.081781387041,19.886911501118394
6384,50.08171117078149,19.8872497382107
6385,50.08204977021521,19.885420777371504
6386,50.08204466632168,19.8857882500578
6387,50.082034297941895,19.886141312576697
6388,50.08199751183551,19.886505606545306
6389,50.08193823667961,19.886859521736692
6390,50.08218383608438,19.885252784705
6391,50.082183256854776,19.8856325896789
6392,50.0821753344937,19.8860343630137
6393,50.08215319884321,19.886379315161903
6394,50.08210150847868,19.886745911301396
6395,50.07358707465559,19.8878423680061
6396,50.081932379995685,19.882871028499803
6397,50.08207482658809,19.883135164148204
6398,50.0820986403852,19.881667566975796
6399,50.08208345369619,19.882415345328802
6400,50.08208881818168,19.882057367610795
6401,50.08220865139468,19.883344307478495
6402,50.08203632240979,19.887102339258902
6403,50.081966516059204,19.8874458781717
6404,50.08180129153347,19.887552824011205
6405,50.0816371171738,19.887609861056497
6406,50.08187224405711,19.8872068844768
6407,50.073083597874394,19.8878556907529
6408,50.060959980471196,19.897642686154803
6409,50.060734707882304,19.8979225789032
6410,50.060543238567504,19.898410499860496
6411,50.06007997649848,19.899696693730693
6412,50.0586538048506,19.900098864885
6413,50.05887206427298,19.899685636124396
6414,50.07708231938778,19.888842359627397
6415,50.0780342959921,19.8892343449888
6416,50.077793319617896,19.889139455029994
6417,50.07754947192299,19.889045191233205
6418,50.0772926985358,19.888943822070992
6419,50.07827524956329,19.8893268611561
6420,50.0785152075478,19.889418702624994
6421,50.07876438268699,19.8895153620522
6422,50.07924203066319,19.889668781965497
6423,50.078998268218875,19.8896021758889
6424,50.07937869573759,19.896286994898496
6425,50.0794987874052,19.895952672181203
6426,50.07883721956729,19.895585447296
6427,50.0792686628795,19.894947198390796
6428,50.079038953203984,19.895289210986206
6429,50.07842181801849,19.895953794573607
6430,50.07747580487978,19.895760914127404
6431,50.0779482333776,19.895848564383403
6432,50.0781971513775,19.895899852822108
6433,50.0794663130959,19.896688645727494
6434,50.07926032473049,19.89723773604829
6435,50.079386446013395,19.897074020617904
6436,50.079148843549284,19.897541815927696
6437,50.079278084996496,19.898066447490496
6438,50.07946179045489,19.898105690363394
6439,50.07932123445129,19.899022564696903
6440,50.07778460409469,19.899239113706596
6441,50.077510148180465,19.899177914315295
6442,50.07784711952369,19.8972335489385
6443,50.0781643594347,19.8973025585767
6444,50.07841151047101,19.897347747563902
6445,50.07822452999871,19.9000338292722
6446,50.078336024566184,19.899739960403597
6447,50.078452569306194,19.899428788854493
6448,50.07855839636968,19.8991347675192
6449,50.0786648654007,19.8988516284628
6450,50.07876341320059,19.8985960551423
6451,50.07804134443099,19.899878600615796
6452,50.07814806116179,19.8995929456518
6453,50.07827581121439,19.899249801833705
6454,50.07838533783999,19.89894773236421
6455,50.07849676998939,19.8986475739457
6456,50.07860973086889,19.898347518813406
6457,50.078719510487105,19.8980534035034
6458,50.07884526663301,19.897718540789292
6459,50.0789827703074,19.897352108987594
6460,50.07906688014049,19.897129277829997
6461,50.07917031400998,19.8968394942276
6462,50.07830052895609,19.897742349271397
6463,50.07831917644068,19.898219626581994
6464,50.0785181086322,19.8982716541249
6465,50.07804082334149,19.898174170327696
6466,50.0779920039782,19.897682078768796
6467,50.07772930262081,19.898101391317002
6468,50.077677962282785,19.897618442547103
6469,50.07897927904949,19.897997567622397
6470,50.078895063591,19.89823786455201
6471,50.0773658467797,19.897558814768605
6472,50.077415864992965,19.8979403553693
6473,50.077382449684194,19.8984079189993
6474,50.076686339385994,19.888588566780996
6475,50.07604088764569,19.888329369679706
6476,50.075676382763284,19.8881701427217
6477,50.07523872476949,19.888108592147603
6478,50.075236601056496,19.89064943931019
6479,50.075333059519096,19.890271248452102
6480,50.0754371271766,19.889852084358903
6481,50.07553537856909,19.889464208711196
6482,50.07563578808049,19.889057699776995
6483,50.0755206505893,19.88874265399039
6484,50.075287050074884,19.8886575202897
6485,50.0750513806091,19.888572295516305
6486,50.07574447731129,19.888511284487404
6487,50.0759028364357,19.888954986492692
6488,50.076101941995795,19.888996490690104
6489,50.07630487787088,19.889043635010797
6490,50.0762395757627,19.888430539218504
6491,50.0764451617834,19.888519674301104
6492,50.0751041816802,19.889138163339698
6493,50.0748344824029,19.889076635416597
6494,50.07538733919299,19.889206087158303
6495,50.07723251687069,19.8957060048511
6496,50.07652967484459,19.895565249344205
6497,50.0767718350452,19.895615013575696
6498,50.07699559712729,19.895658913673408
6499,50.076092738066585,19.89547511222939
6500,50.07633341664469,19.895529799650493
6501,50.07495378121671,19.891793351936702
6502,50.07584961155569,19.895427746683
6503,50.075367272562694,19.895328595954403
6504,50.07515677518521,19.895289702989302
6505,50.0751118012808,19.895429609494503
6506,50.075607887424894,19.895376577125493
6507,50.0771216163166,19.898067397468996
6508,50.07640828838479,19.898943694558493
6509,50.076722612398,19.899008728582498
6543,50.073432934169304,19.8892572488742
6510,50.0769622661314,19.899059825188104
6511,50.07724128285479,19.8991184038989
6512,50.076423457390604,19.898523922312698
6513,50.0761683370788,19.8988896718895
6514,50.07666757051651,19.898182731664594
6515,50.07694661392739,19.897789460671593
6516,50.07722103089288,19.8974866883874
6517,50.07611676482437,19.899690158254895
6518,50.0763787586925,19.899774138251196
6519,50.076635613860006,19.899847199193
6520,50.076895809604,19.8999217213303
6521,50.077156054271796,19.9000014126701
6522,50.07735683355689,19.899925841755305
6523,50.076288875131986,19.900042910749107
6524,50.076022825759786,19.89996740507349
6525,50.075262406024,19.900135693136388
6526,50.0753126519579,19.899678663718795
6527,50.0755793793918,19.8998256841146
6528,50.07586978990848,19.899616034465893
6529,50.07534360004619,19.899405517030708
6530,50.075366075197294,19.8987700112186
6531,50.0757067607214,19.8988368141177
6532,50.0771068299743,19.897636988507706
6533,50.0771238004183,19.897085554804292
6534,50.07648572749128,19.896957404547894
6535,50.0761507357959,19.896884335888192
6536,50.07587660941439,19.896829571125405
6537,50.07680642037309,19.8970207426822
6538,50.07577123345968,19.899899393327107
6539,50.07649037393181,19.900100194230998
6540,50.07404066487139,19.888891562792907
6541,50.07342304049438,19.8909401023091
6542,50.07338573666431,19.8898594957948
6544,50.07430182707007,19.888953565441494
6545,50.0745504632968,19.889012644871904
6546,50.0735257876291,19.890410758228803
6547,50.07261669334671,19.888110693607498
6548,50.07283022352728,19.887959065536094
6549,50.07432145736259,19.888008259108805
6550,50.074559519222085,19.888052210162407
6551,50.074352321225,19.888320493857208
6552,50.07411578414968,19.888257366323494
6553,50.0738668444228,19.8881948056188
6554,50.073616640291796,19.888150436699096
6555,50.073382998763776,19.88812678084989
6556,50.0731578260109,19.888151826365604
6557,50.07294136893549,19.888223191880197
6558,50.07274906744178,19.888347644754802
6559,50.072563126191085,19.888535375197407
6560,50.0727476397808,19.894808033265697
6561,50.0728134018611,19.894415208838605
6562,50.07287933779588,19.8940124602816
6563,50.0734549010235,19.8925254559516
6564,50.073706350989596,19.892596922013496
6565,50.0739787341038,19.892666649297198
6566,50.073206234440306,19.892463007377202
6567,50.0748641060508,19.892138548397796
6568,50.0746355348554,19.8928158205255
6569,50.07475553888599,19.892482781663098
6570,50.0729487053872,19.896946347303896
6571,50.07351441074977,19.896186636338197
6572,50.07328019103289,19.894968049156198
6573,50.073327563129496,19.894655136214798
6574,50.07344338452839,19.89649925362769
6575,50.07302206654549,19.893148452787095
6576,50.0732691529382,19.8954709650109
6577,50.0744726119779,19.8928535219408
6578,50.07422136383308,19.892756062983104
6579,50.07327976879029,19.8972115977713
6580,50.07319792626039,19.8975690261564
6581,50.07312088458991,19.897901894800704
6582,50.0737810212656,19.897314241442498
6583,50.0737533007691,19.897661630934696
6584,50.07373618102538,19.897951357330708
6585,50.07375069227129,19.898229740905197
6586,50.075093568889905,19.8993504665328
6587,50.0748066388949,19.899291790642497
6588,50.0745652758782,19.899240594423198
6589,50.07426121566808,19.899177003071294
6590,50.073826444548395,19.899248568850208
6591,50.07380044718938,19.898877542094898
6592,50.073756414324095,19.8985579221261
6593,50.07388359338211,19.899567191161392
6594,50.07402590847369,19.899840416229104
6595,50.074234606859896,19.9000027322765
6596,50.075081008956666,19.8996758620939
6597,50.07502962727431,19.900117407362394
6598,50.07443621755928,19.900128747719496
6599,50.07469242689979,19.8986353929669
6600,50.07240444902018,19.88833088502
6601,50.072228648428975,19.888601083929704
6602,50.072081064447296,19.88890723085859
6603,50.07226359575929,19.889039502734494
6604,50.072397764688894,19.8887690100869
6605,50.07183197780889,19.8900227784746
6606,50.0718904406292,19.889639343792396
6607,50.0719687412067,19.889271375947192
6608,50.07198668801878,19.890329904866988
6609,50.07203149537819,19.8899945628258
6610,50.07208896033191,19.889666611493507
6611,50.072164761279915,19.8893380961101
6612,50.07154047508567,19.894573142911103
6613,50.071510245936096,19.8949017158649
6614,50.071215920078195,19.894302741108106
6615,50.07127323552399,19.8939672602183
6616,50.071332993095886,19.893633398731293
6617,50.0724632624753,19.896823229046003
6618,50.072507703228474,19.896409524453397
6619,50.072559754677286,19.8960020707116
6620,50.0726793739654,19.895202450885495
6621,50.0727419029959,19.8968988422986
6622,50.071040474047486,19.895650684951004
6623,50.071003231439995,19.895979554516998
6624,50.07098123305018,19.896313661626994
6625,50.070953719088386,19.896663541306502
6626,50.0709151879317,19.897008504431998
6627,50.07118359278978,19.896953173032298
6628,50.0712480010357,19.89663471593029
6629,50.0713152030735,19.89631703204091
6630,50.07136444055431,19.896010796066594
6631,50.0717413871741,19.895305170145008
6632,50.07216539804789,19.895444770537694
6633,50.072410581345174,19.895538187749697
6634,50.07087659504088,19.89735654179339
6635,50.07103183853979,19.897920720398503
6636,50.0708355779516,19.897705053257695
6637,50.070789734449576,19.898047248585005
6638,50.0707410703332,19.8983955149138
6639,50.0706434823984,19.8987711643108
6640,50.07270499957859,19.899300507864506
6641,50.07261086602789,19.8996045632926
6642,50.0725236295422,19.8998964451902
6643,50.07247686298777,19.899847780725704
6644,50.072473250708384,19.899021097211698
6645,50.07247174038441,19.899411743178696
6646,50.07057765000138,19.899556378575195
6647,50.07058994136499,19.899155303219892
6648,50.074081754886706,19.88795261091129
6649,50.079274527377585,19.896556118754397
